seq_ID	ID	mRNA	ORF_strand	ORF_frame	ORF_start	ORF_end	ORF	Fickett	Hexamer	Coding_prob
PB.6703.522	PB.6703.522_ORF_1	2871	+	3	162	2027	1866	1.2592	0.445313464276731	0.999999997797154
PB.6703.530	PB.6703.530_ORF_1	2840	+	2	164	1996	1833	1.1635	0.459983750006131	0.99999999595242
PB.6703.423	PB.6703.423_ORF_1	3299	+	2	143	2455	2313	1.2394	0.438979914979695	0.99999999998311
PB.6703.574	PB.6703.574_ORF_1	2658	+	2	167	1843	1677	1.1635	0.43556878165974	0.999999973381785
PB.6703.880	PB.6703.880_ORF_1	1670	+	2	167	832	666	1.0369	0.339391008316009	0.994318922275953
PB.6703.672	PB.6703.672_ORF_1	2285	+	3	177	2234	2058	1.2268	0.430923867215579	0.999999999696214
PB.6703.935	PB.6703.935_ORF_1	1426	+	3	177	485	309	0.8803	0.324518645194195	0.635102386890959
PB.6703.997	PB.6703.997_ORF_1	1300	+	3	180	926	747	1.0237	0.377545190012448	0.998125327991551
PB.6703.531	PB.6703.531_ORF_1	2850	+	3	201	2510	2310	1.2592	0.435679031195546	0.999999999983761
PB.6703.971	PB.6703.971_ORF_1	1386	+	3	222	1358	1137	1.1037	0.404160983731888	0.999984478411825
PB.6703.434	PB.6703.434_ORF_1	3184	+	1	190	2340	2151	1.1581	0.447239409848346	0.999999999870593
PB.6703.481	PB.6703.481_ORF_1	3016	+	1	190	2172	1983	1.2592	0.449842830181422	0.999999999416528
PB.6703.1071	PB.6703.1071_ORF_5	873	+	1	43	102	60	1.1515	0.588031867675089	0.582408500840408
PB.6703.1070	PB.6703.1070_ORF_1	1105	+	2	32	334	303	1.1957	0.446414125274992	0.911458610008839
PB.6703.1069	PB.6703.1069_ORF_1	3174	+	1	148	2403	2256	1.2394	0.448062135185725	0.999999999969963
PB.6703.1072	PB.6703.1072_ORF_1	2327	+	2	218	1567	1350	1.2592	0.440484167244943	0.999999292215607
PB.6703.1073	PB.6703.1073_ORF_1	2554	+	2	8	1843	1836	1.234	0.467273061006063	0.999999997108964
PB.6703.1074	PB.6703.1074_ORF_1	1852	+	2	53	1150	1098	1.2268	0.448634760552125	0.999987696478622
PB.6703.1075	PB.6703.1075_ORF_1	1557	+	2	20	856	837	1.2086	0.438660021669598	0.999746146715989
PB.6703.1077	PB.6703.1077_ORF_1	1684	+	1	148	984	837	1.2086	0.438660021669598	0.999744373274595
PB.6703.1076	PB.6703.1076_ORF_1	2917	+	1	130	2217	2088	1.2268	0.450600739557988	0.999999999800476
PB.6703.1078	PB.6703.1078_ORF_1	2377	+	2	329	1678	1350	1.2592	0.440484167244943	0.99999929027251
PB.6703.1080	PB.6703.1080_ORF_3	600	+	1	403	477	75	1.0514	-0.12001756292523	0.0158868930589994
PB.6703.1079	PB.6703.1079_ORF_1	2828	+	1	148	2235	2088	1.2268	0.450600739557988	0.999999999801447
PB.6703.1082	PB.6703.1082_ORF_1	924	+	1	31	333	303	1.1957	0.446414125274992	0.912256268232686
PB.6703.1081	PB.6703.1081_ORF_1	1773	+	1	85	1182	1098	1.2268	0.448634760552125	0.999987749657515
PB.6703.1083	PB.6703.1083_ORF_1	2975	+	1	130	2385	2256	1.2394	0.448062135185725	0.999999999970289
PB.6703.1085	PB.6703.1085_ORF_1	810	+	1	25	222	198	1.295	0.558353348794543	0.899764685364068
PB.6703.1084	PB.6703.1084_ORF_1	2419	+	2	26	1831	1806	1.2592	0.463774423887712	0.999999996240789
PB.6703.1086	PB.6703.1086_ORF_1	1518	+	2	8	931	924	1.2487	0.448220444320061	0.999921334353138
PB.6703.1087	PB.6703.1087_ORF_1	2688	+	3	6	2186	2181	1.2394	0.442402230360858	0.999999999929949
PB.6703.1088	PB.6703.1088_ORF_1	2022	+	2	116	1522	1407	1.2268	0.425848850647148	0.999999550466584
PB.6703.1089	PB.6703.1089_ORF_1	2089	+	1	247	1596	1350	1.2592	0.440484167244943	0.999999301392071
PB.6703.1091	PB.6703.1091_ORF_1	1822	+	2	233	1330	1098	1.2268	0.448634760552125	0.999987716700271
PB.6703.1090	PB.6703.1090_ORF_1	2937	+	1	133	2445	2313	1.2394	0.438979914979695	0.999999999983442
PB.6703.1096	PB.6703.1096_ORF_1	1061	+	1	37	570	534	1.1826	0.425807505098818	0.991406933437814
PB.6703.1094	PB.6703.1094_ORF_1	1203	+	2	20	712	693	1.2086	0.439595513893084	0.998761409490092
PB.6703.1093	PB.6703.1093_ORF_1	1268	+	1	13	777	765	1.2086	0.442319446794291	0.999453281762604
PB.6703.1092	PB.6703.1092_ORF_1	1542	+	2	110	1051	942	1.2487	0.450630041581528	0.99993653205827
PB.6703.1095	PB.6703.1095_ORF_1	1128	+	1	154	540	387	1.1469	0.432463327588873	0.95334569022307
PB.6703.1098	PB.6703.1098_ORF_3	548	+	1	454	528	75	1.0514	-0.12001756292523	0.0159315321438513
PB.6703.1097	PB.6703.1097_ORF_1	1474	+	1	148	984	837	1.2086	0.438660021669598	0.999747299085141
PB.6703.1101	PB.6703.1101_ORF_1	2501	+	3	177	2012	1836	1.234	0.467273061006063	0.999999997117353
PB.6703.1099	PB.6703.1099_ORF_1	2865	+	1	136	2376	2241	1.234	0.441585444844438	0.999999999962988
PB.6703.1100	PB.6703.1100_ORF_1	2702	+	3	126	2213	2088	1.2268	0.450600739557988	0.999999999802814
PB.6703.1104	PB.6703.1104_ORF_1	822	+	2	32	334	303	1.1957	0.446414125274992	0.912702910873998
PB.6703.1103	PB.6703.1103_ORF_1	1768	+	3	183	1280	1098	1.2268	0.448634760552125	0.999987753015524
PB.6703.1102	PB.6703.1102_ORF_1	2869	+	3	126	2381	2256	1.2394	0.448062135185725	0.999999999970461
PB.6703.1105	PB.6703.1105_ORF_1	2686	+	1	853	2202	1350	1.2592	0.440484167244943	0.999999278145257
PB.6703.1106	PB.6703.1106_ORF_1	1678	+	2	146	1204	1059	1.2032	0.442354947125572	0.999978755000045
PB.6703.1107	PB.6703.1107_ORF_1	1599	+	2	107	1204	1098	1.2268	0.448634760552125	0.999987865976472
PB.6703.1108	PB.6703.1108_ORF_1	2570	+	1	151	2238	2088	1.2268	0.450600739557988	0.999999999804236
PB.6703.1109	PB.6703.1109_ORF_1	1060	+	1	7	729	723	1.2086	0.433113626120253	0.999085924894676
PB.6703.1110	PB.6703.1110_ORF_1	2784	+	1	145	2457	2313	1.2394	0.438979914979695	0.99999999998358
PB.6703.1111	PB.6703.1111_ORF_1	1838	+	3	171	1520	1350	1.2592	0.440484167244943	0.999999310940902
PB.6703.1112	PB.6703.1112_ORF_1	2719	+	1	148	2403	2256	1.2394	0.448062135185725	0.999999999970703
PB.6703.1113	PB.6703.1113_ORF_2	512	+	3	48	197	150	1.1592	0.579808951743316	0.791833050261473
PB.6703.1114	PB.6703.1114_ORF_1	2094	+	2	116	1783	1668	1.2592	0.47239043377122	0.999999983587829
PB.6703.1116	PB.6703.1116_ORF_1	629	+	2	17	319	303	1.1957	0.446414125274992	0.913542406099801
PB.6703.1115	PB.6703.1115_ORF_1	880	+	1	37	570	534	1.1826	0.425807505098818	0.991491071138372
PB.6703.1117	PB.6703.1117_ORF_1	1250	+	1	106	942	837	1.2086	0.438660021669598	0.999750383057394
PB.6703.1118	PB.6703.1118_ORF_1	1319	+	3	72	1013	942	1.2487	0.450630041581528	0.999937303331007
PB.6703.1119	PB.6703.1119_ORF_1	2600	+	3	141	2396	2256	1.2394	0.448062135185725	0.999999999970893
PB.6703.1120	PB.6703.1120_ORF_1	2401	+	3	126	2213	2088	1.2268	0.450600739557988	0.999999999806042
PB.6703.1121	PB.6703.1121_ORF_1	2610	+	1	130	2442	2313	1.2394	0.438979914979695	0.999999999983736
PB.6703.1122	PB.6703.1122_ORF_1	2469	+	2	125	2380	2256	1.2394	0.448062135185725	0.999999999971101
PB.6703.1124	PB.6703.1124_ORF_1	138	+	3	45	104	60	1.1515	0.588031867675089	0.592176295381632
PB.6703.1123	PB.6703.1123_ORF_1	368	+	2	32	334	303	1.1957	0.446414125274992	0.91466605518286
PB.6703.1125	PB.6703.1125_ORF_1	1060	+	3	3	1058	1056	1.2268	0.450416660927502	0.999981355932789
PB.6703.1128	PB.6703.1128_ORF_1	947	+	2	47	946	900	1.2163	0.453537817565472	0.99989203607241
PB.6703.1126	PB.6703.1126_ORF_1	2330	+	2	116	2329	2214	1.2592	0.449193036582818	0.999999999957439
PB.6703.1127	PB.6703.1127_ORF_1	2195	+	2	149	2194	2046	1.2268	0.451876825888193	0.999999999695554
PB.6703.1129	PB.6703.1129_ORF_1	551	+	1	52	549	498	1.1287	0.37352548777052	0.979573973612881
PB.6703.1130	PB.6703.1130_ORF_1	2313	+	2	86	1702	1617	1.2337	0.393063580601265	0.999999948070354
PB.6703.1131	PB.6703.1131_ORF_1	2100	+	1	148	2100	1953	1.2268	0.443401801480566	0.99999999909749
PB.6703.1132	PB.6703.1132_ORF_4	1290	+	3	813	875	63	1.0287	0.216506952110759	0.0883088536956873
PB.6703.1133	PB.6703.1133_ORF_1	1827	+	1	130	1827	1698	1.2268	0.448124189417661	0.999999985020369
PB.6703.1137	PB.6703.1137_ORF_1	205	+	1	43	204	162	1.1079	0.288171912528408	0.387109981670796
PB.6703.1136	PB.6703.1136_ORF_1	504	+	3	81	503	423	1.241	0.418644317556878	0.975748098498727
PB.6703.1135	PB.6703.1135_ORF_1	1084	+	1	91	1083	993	1.2268	0.411999941020243	0.999952307673643
PB.6703.1134	PB.6703.1134_ORF_1	2029	+	1	130	2028	1899	1.2394	0.434615906595222	0.999999998338777
PB.6703.1138	PB.6703.1138_ORF_1	1143	+	1	208	1143	936	1.2592	0.432283310375545	0.99992841298065
PB.6703.1143	PB.6703.1143_ORF_1	316	+	2	65	316	252	1.2487	0.449571590358911	0.881438112117899
PB.6703.1142	PB.6703.1142_ORF_1	669	+	1	85	669	585	1.2538	0.457304072760647	0.996910988031136
PB.6703.1141	PB.6703.1141_ORF_1	1192	+	2	38	1192	1155	1.1955	0.487348940773611	0.999994476751129
PB.6703.1139	PB.6703.1139_ORF_1	1686	+	1	49	1686	1638	1.1614	0.449887559569644	0.999999963947605
PB.6703.1140	PB.6703.1140_ORF_1	1872	+	1	130	1872	1743	1.1635	0.450793044893999	0.999999988891423
PB.6703.1144	PB.6703.1144_ORF_1	1692	+	1	148	1692	1545	1.2592	0.457721445328258	0.999999930515915
PB.6703.1147	PB.6703.1147_ORF_1	412	+	1	76	411	336	1.2928	0.517262600853687	0.970784930767585
PB.6703.1146	PB.6703.1146_ORF_1	1000	+	1	199	999	801	1.2592	0.434835367603784	0.999683381903573
PB.6703.1145	PB.6703.1145_ORF_1	1258	+	1	196	1257	1062	1.17	0.505795004030504	0.999984682297656
PB.6703.1148	PB.6703.1148_ORF_1	2137	+	3	102	1625	1524	1.2013	0.432809940490734	0.999999872105882
PB.6703.1149	PB.6703.1149_ORF_1	2304	+	3	102	1793	1692	1.1457	0.431193231546145	0.999999975898359
PB.6703.1152	PB.6703.1152_ORF_1	1050	+	1	127	660	534	1.2538	0.395586516596192	0.991924576305794
PB.6703.1151	PB.6703.1151_ORF_1	1455	+	1	223	1065	843	1.2268	0.377015671210234	0.999677757351682
PB.6703.1150	PB.6703.1150_ORF_1	2232	+	1	151	1842	1692	1.1457	0.431193231546145	0.999999975993321
PB.6703.1154	PB.6703.1154_ORF_1	2025	+	3	114	1637	1524	1.2013	0.432809940490734	0.999999872888886
PB.6703.1153	PB.6703.1153_ORF_1	2266	+	1	130	1878	1749	1.1712	0.419727938780697	0.99999998751956
PB.6703.1155	PB.6703.1155_ORF_1	6010	+	1	130	1824	1695	1.1635	0.436894410973614	0.999999974055355
PB.6703.1157	PB.6703.1157_ORF_1	2576	+	1	67	390	324	1.3126	0.462066507194121	0.951837813994589
PB.6703.1156	PB.6703.1156_ORF_1	3939	+	2	116	1753	1638	1.138	0.449336838127031	0.999999955632205
PB.6703.1162	PB.6703.1162_ORF_3	1637	+	3	24	170	147	1.2286	0.432146932093804	0.641973777957987
PB.6703.1160	PB.6703.1160_ORF_3	2606	+	3	1026	1139	114	1.2408	0.351844160772883	0.429563545943505
PB.6703.1161	PB.6703.1161_ORF_2	1833	+	1	148	366	219	1.2752	0.421408323318066	0.813693450841782
PB.6703.1159	PB.6703.1159_ORF_1	3151	+	2	95	1684	1590	1.1614	0.435041969217495	0.999999926857955
PB.6703.1158	PB.6703.1158_ORF_1	3252	+	1	148	1785	1638	1.138	0.449336838127031	0.999999957272413
PB.6703.1163	PB.6703.1163_ORF_2	2560	+	2	1595	1741	147	1.2993	0.296476229935212	0.488441957375251
PB.6703.1164	PB.6703.1164_ORF_1	1343	+	1	379	525	147	1.2993	0.296476229935212	0.50512213512707
PB.6703.1165	PB.6703.1165_ORF_1	2529	+	1	148	1713	1566	1.138	0.43911331389102	0.999999902215744
PB.6703.1166	PB.6703.1166_ORF_1	2361	+	1	148	1545	1398	1.2013	0.441829864528052	0.999999498093472
PB.6703.1167	PB.6703.1167_ORF_1	228	+	1	40	228	189	1.2772	0.503433561892707	0.849566632059915
PB.6703.1168	PB.6703.1168_ORF_1	1460	+	2	158	1414	1257	1.2139	0.442130696951878	0.999997788931165
PB.6703.1169	PB.6703.1169_ORF_1	1730	+	3	102	1565	1464	1.1007	0.427330316835494	0.999999642121978
PB.6703.1170	PB.6703.1170_ORF_1	1614	+	1	145	1569	1425	1.1683	0.439109242315533	0.999999594285342
PB.6703.1176	PB.6703.1176_ORF_1	1000	+	2	26	319	294	1.0825	0.385116077077588	0.813732812796702
PB.6703.1175	PB.6703.1175_ORF_1	1150	+	2	305	832	528	1.0497	0.367730130971138	0.979479645734474
PB.6703.1174	PB.6703.1174_ORF_1	1607	+	2	326	865	540	1.0167	0.398163860102489	0.982803844877671
PB.6703.1171	PB.6703.1171_ORF_1	2280	+	3	93	1538	1446	1.0182	0.436566743014231	0.999999433162773
PB.6703.1173	PB.6703.1173_ORF_1	1867	+	2	116	1549	1434	1.0182	0.425723365516664	0.999999323128702
PB.6703.1172	PB.6703.1172_ORF_1	2262	+	1	130	1581	1452	1.0182	0.434988065009274	0.999999465389622
PB.6703.1177	PB.6703.1177_ORF_1	1726	+	3	144	1409	1266	1.0959	0.426942745415133	0.999996658899062
PB.6703.1178	PB.6703.1178_ORF_1	355	+	1	31	354	324	1.0645	0.410670183724201	0.874184058927719
PB.6703.1179	PB.6703.1179_ORF_1	1348	+	1	133	1347	1215	1.0452	0.441122797339957	0.999993672705217
PB.6703.1181	PB.6703.1181_ORF_1	192	+	3	51	164	114	1.1758	-0.143928061872905	0.0328050360009659
PB.6703.1180	PB.6703.1180_ORF_1	596	+	1	70	594	525	1.2201	0.544876898284584	0.996029126523718
PB.6703.1182	PB.6703.1182_ORF_5	1483	+	2	767	877	111	1.1473	-0.137963703440528	0.0279166127848889
PB.6703.1183	PB.6703.1183_ORF_1	1214	+	2	344	724	381	0.9075	0.241948304455064	0.723925906646564
PB.6703.1185	PB.6703.1185_ORF_1	1111	+	2	11	622	612	1.2227	0.426549278242906	0.996861322823749
PB.6703.1184	PB.6703.1184_ORF_1	1746	+	1	139	1257	1119	1.0905	0.392138734573012	0.999978202343481
PB.6703.1187	PB.6703.1187_ORF_1	1533	+	2	32	1045	1014	1.1262	0.384582680083373	0.999935440354913
PB.6703.1186	PB.6703.1186_ORF_1	1905	+	2	131	1417	1287	1.0529	0.395333548581397	0.999996252037861
PB.6703.1188	PB.6703.1188_ORF_1	1098	+	2	14	1096	1083	1.1337	0.452768167672051	0.999981231079708
PB.6703.1189	PB.6703.1189_ORF_3	3319	+	3	2220	2378	159	0.89	-0.0927094467757529	0.0235174050784599
PB.6703.1190	PB.6703.1190_ORF_1	4177	+	1	124	1233	1110	1.0661	0.422964488691268	0.999975150531997
PB.6703.1193	PB.6703.1193_ORF_4	861	+	2	785	859	75	0.9423	0.0290381272671549	0.0262846854184944
PB.6703.1191	PB.6703.1191_ORF_10	2027	+	1	1951	2025	75	0.9423	0.0290381272671549	0.0246970152511987
PB.6703.1192	PB.6703.1192_ORF_1	1877	+	1	130	1071	942	1.1084	0.425028973285051	0.999877533608878
PB.6703.1194	PB.6703.1194_ORF_1	2058	+	1	148	1257	1110	1.0661	0.422964488691268	0.999977876252216
PB.6703.1195	PB.6703.1195_ORF_1	1511	+	1	145	1254	1110	1.0661	0.422964488691268	0.999978529937206
PB.6703.1196	PB.6703.1196_ORF_1	1369	+	3	144	1253	1110	1.0661	0.422964488691268	0.999978696451359
PB.6703.1197	PB.6703.1197_ORF_1	1175	+	2	161	1174	1014	1.1337	0.453366894411566	0.999959360988183
PB.6703.1198	PB.6703.1198_ORF_1	1062	+	3	177	1061	885	1.1953	0.462040311965137	0.999868804071981
PB.6703.1199	PB.6703.1199_ORF_1	200	+	1	121	177	57	0.7012	-0.672669493411414	0.000141010137227591
PB.6703.1200	PB.6703.1200_ORF_1	2214	+	2	113	1030	918	1.1007	0.432061433168214	0.99983944243373
PB.6703.1201	PB.6703.1201_ORF_1	2054	+	2	116	1033	918	1.1007	0.432061433168214	0.999840844622098
PB.6703.1202	PB.6703.1202_ORF_1	1721	+	2	68	985	918	1.1007	0.432061433168214	0.999843723791547
PB.6703.1203	PB.6703.1203_ORF_1	1576	+	3	177	674	498	1.1789	0.489623720403215	0.990911990619377
PB.6703.1209	PB.6703.1209_ORF_2	1148	+	2	1001	1096	96	0.5797	-0.210279187409675	0.00224878891582216
PB.6703.1210	PB.6703.1210_ORF_1	1072	+	2	32	442	411	1.2453	0.533034053959229	0.985772975527874
PB.6703.1208	PB.6703.1208_ORF_1	1171	+	3	42	452	411	1.2453	0.533034053959229	0.985696644661498
PB.6703.1207	PB.6703.1207_ORF_1	1247	+	1	31	528	498	1.1789	0.489623720403215	0.991073013408877
PB.6703.1206	PB.6703.1206_ORF_1	1563	+	2	32	844	813	0.9941	0.427805522382377	0.999257227474738
PB.6703.1204	PB.6703.1204_ORF_1	1756	+	3	120	1037	918	1.1007	0.432061433168214	0.999843423641742
PB.6703.1205	PB.6703.1205_ORF_1	1677	+	1	130	1047	918	1.1007	0.432061433168214	0.999844100306665
PB.6703.1212	PB.6703.1212_ORF_2	747	+	2	602	697	96	0.5797	-0.210279187409675	0.00229866647858666
PB.6703.1211	PB.6703.1211_ORF_1	1247	+	2	122	619	498	1.1789	0.489623720403215	0.991073013408877
PB.6703.1213	PB.6703.1213_ORF_1	1609	+	1	133	1050	918	1.1007	0.432061433168214	0.999844680410443
PB.6703.1214	PB.6703.1214_ORF_1	1526	+	1	139	1056	918	1.1007	0.432061433168214	0.999845385554223
PB.6703.1215	PB.6703.1215_ORF_1	489	+	1	10	489	480	1.2772	0.50954806069971	0.993371024138677
PB.6703.1217	PB.6703.1217_ORF_1	777	+	1	64	777	714	1.1578	0.372997079525437	0.998293478533867
PB.6703.1218	PB.6703.1218_ORF_1	885	+	3	126	884	759	1.1568	0.438553554335944	0.999299830542131
PB.6703.1220	PB.6703.1220_ORF_1	241	+	1	37	240	204	1.099	0.458965764108706	0.733837788706617
PB.6703.1219	PB.6703.1219_ORF_1	344	+	2	53	343	291	1.0825	0.406729049201653	0.833134818979874
PB.6703.1221	PB.6703.1221_ORF_1	470	+	1	196	468	273	1.1183	0.374809698873353	0.790746850143367
PB.6703.1222	PB.6703.1222_ORF_1	2054	+	2	116	832	717	1.0065	0.312091916667019	0.995696389446641
PB.6703.1223	PB.6703.1223_ORF_1	516	+	2	275	514	240	1.0138	0.367107925710368	0.634308944861433
PB.6703.1224	PB.6703.1224_ORF_1	732	+	1	124	732	609	1.1194	0.352324255134815	0.992906920316466
PB.6703.1225	PB.6703.1225_ORF_1	1503	+	1	130	489	360	1.0428	0.395521906568335	0.892021532140381
PB.6703.1226	PB.6703.1226_ORF_4	1574	+	1	1432	1545	114	1.0685	-0.130050184834248	0.0230839898196728
PB.6703.1227	PB.6703.1227_ORF_1	698	+	2	35	361	327	0.6634	0.248066051973783	0.397436174868494
PB.6703.1230	PB.6703.1230_ORF_1	530	+	2	389	502	114	1.0685	-0.130050184834248	0.0244107620751301
PB.6703.1228	PB.6703.1228_ORF_7	2702	+	2	2561	2674	114	1.0685	-0.130050184834248	0.0217295927972146
PB.6703.1229	PB.6703.1229_ORF_1	890	+	3	123	554	432	0.775	0.301135522281344	0.810732697043229
PB.6703.1232	PB.6703.1232_ORF_1	431	+	1	112	429	318	1.2667	0.460947004480755	0.946307189477526
PB.6703.1233	PB.6703.1233_ORF_1	1768	+	2	848	1414	567	0.5784	-0.156861137315036	0.368194017755724
PB.6702.1	PB.6702.1_ORF_4	1776	+	3	1281	1397	117	1.0324	-0.245168189916025	0.0105004157080407
PB.6702.2	PB.6702.2_ORF_4	1916	+	1	1267	1383	117	1.0324	-0.245168189916025	0.0104209558933451
PB.6704.1	PB.6704.1_ORF_1	193	+	3	99	176	78	0.6196	-0.544264951167232	0.000293510187221121
PB.6705.1	PB.6705.1_ORF_1	1710	+	2	95	1054	960	0.6906	0.0996071218685174	0.996990933926664
PB.6706.1	PB.6706.1_ORF_1	633	+	2	161	631	471	0.8961	0.0825798830994044	0.730348382424208
PB.6707.1	PB.6707.1_ORF_1	1877	+	3	237	1730	1494	1.0149	0.10112779827525	0.999997490422152
PB.6707.3	PB.6707.3_ORF_2	288	+	2	71	142	72	0.9302	0.191026733345067	0.064585680741818
PB.6707.2	PB.6707.2_ORF_1	1842	+	2	50	1696	1647	1.0097	0.104312821534661	0.999999548391923
PB.6708.1	PB.6708.1_ORF_1	1609	+	2	194	622	429	1.1169	0.416014401129617	0.96294150151042
PB.6709.1	PB.6709.1_ORF_1	373	+	3	81	272	192	0.5721	-0.223103225823616	0.00616547266193949
PB.6710.1	PB.6710.1_ORF_1	918	+	1	109	573	465	1.0415	0.274047571515465	0.929349142485688
PB.6710.2	PB.6710.2_ORF_1	815	+	1	103	270	168	1.2013	0.38496276244567	0.618579286188048
PB.6710.4	PB.6710.4_ORF_1	474	+	3	78	473	396	1.1342	0.315297116993064	0.916749972250668
PB.6710.3	PB.6710.3_ORF_1	637	+	3	78	542	465	1.0415	0.274047571515465	0.930354126128684
PB.6710.5	PB.6710.5_ORF_1	520	+	1	58	225	168	1.2013	0.38496276244567	0.622388263459389
PB.6710.6	PB.6710.6_ORF_1	740	+	1	61	195	135	1.1316	0.0919896542141526	0.130145537782507
PB.6710.7	PB.6710.7_ORF_1	393	+	3	195	281	87	1.0555	0.0971597872095239	0.0660742972142245
PB.6710.8	PB.6710.8_ORF_2	573	+	2	125	211	87	1.0555	0.0971597872095239	0.0654678594090148
PB.6710.9	PB.6710.9_ORF_1	270	+	2	65	151	87	1.0555	0.0971597872095239	0.0664916944182845
PB.6710.10	PB.6710.10_ORF_3	433	+	1	13	66	54	1.0321	-0.0149930036657733	0.0222862711402517
PB.6711.1	PB.6711.1_ORF_1	810	+	3	24	725	702	0.759	0.232356141933981	0.98214311304951
PB.6712.1	PB.6712.1_ORF_2	801	+	1	94	279	186	1.0299	0.0879056173300335	0.153449426956932
PB.6713.1	PB.6713.1_ORF_1	1351	+	3	150	1154	1005	0.9895	0.273650045624971	0.999778030262666
PB.6713.2	PB.6713.2_ORF_2	745	+	3	492	743	252	0.9479	0.0711004818697906	0.205710423551383
PB.6714.2	PB.6714.2_ORF_1	1220	+	2	161	1033	873	1.0831	0.321400477956699	0.999477078761738
PB.6715.1	PB.6715.1_ORF_1	777	+	3	78	218	141	0.849	-0.395389782031238	0.00312155536385539
PB.6716.1	PB.6716.1_ORF_1	111	+	1	1	90	90	0.9384	-0.336860026457819	0.00355086542528629
PB.6717.1	PB.6717.1_ORF_1	1255	+	3	6	239	234	0.6023	0.0298868938870902	0.0464524322010436
PB.6718.1	PB.6718.1_ORF_1	1510	+	3	354	479	126	0.8975	-0.0168520317758671	0.0290277176626889
PB.6719.1	PB.6719.1_ORF_1	2245	+	2	77	1750	1674	0.9294	-0.0415861407213614	0.99999890883311
PB.6720.1	PB.6720.1_ORF_1	1600	+	2	548	709	162	0.9843	-0.04845005904932	0.0472116791879284
PB.6721.1	PB.6721.1_ORF_1	2301	+	2	149	625	477	0.8288	-0.141933223618057	0.349248797896533
PB.6721.2	PB.6721.2_ORF_1	1556	+	3	162	638	477	0.8288	-0.141933223618057	0.35858900421178
PB.6722.1	PB.6722.1_ORF_1	2156	+	2	95	1396	1302	1.0236	0.137686052112646	0.999983027020727
PB.6723.1	PB.6723.1_ORF_1	364	+	2	32	364	333	1.0144	0.210003462374351	0.656619044579733
PB.6725.1	PB.6725.1_ORF_2	1296	+	1	106	396	291	0.8446	0.00685396440636649	0.155667496841321
PB.6725.2	PB.6725.2_ORF_3	564	+	2	155	214	60	0.7724	-0.206587463848114	0.00308172262941064
PB.6726.1	PB.6726.1_ORF_1	494	+	3	297	422	126	0.9946	-0.325171580710092	0.00675572645666576
PB.6726.2	PB.6726.2_ORF_1	1595	+	2	68	1117	1050	1.1681	0.0357866461311186	0.99968889350273
PB.6726.3	PB.6726.3_ORF_1	1473	+	2	68	1117	1050	1.1681	0.0357866461311186	0.999690967037246
PB.6726.4	PB.6726.4_ORF_1	1350	+	2	68	1036	969	1.1939	0.0274416747694507	0.999269157971582
PB.6726.6	PB.6726.6_ORF_1	1924	+	2	68	1024	957	1.1459	0.0174080585198983	0.998918694505772
PB.6727.1	PB.6727.1_ORF_1	2183	+	1	265	2181	1917	1.1304	0.151547242062569	0.9999999888872
PB.6727.2	PB.6727.2_ORF_1	1759	+	1	1	1758	1758	1.1486	0.175021900996225	0.99999994762012
PB.6727.3	PB.6727.3_ORF_1	1304	+	1	100	1302	1203	1.2684	0.245398236642507	0.999989031673166
PB.6727.4	PB.6727.4_ORF_1	984	+	1	703	984	282	1.1356	0.166694029483516	0.549505497815477
PB.6727.5	PB.6727.5_ORF_1	1003	+	1	685	1002	318	1.1356	0.205737736709534	0.697900572837327
PB.6727.6	PB.6727.6_ORF_1	845	+	2	527	844	318	1.1356	0.205737736709534	0.699723974085346
PB.6727.7	PB.6727.7_ORF_1	351	+	3	33	350	318	1.1356	0.205737736709534	0.705384192419385
PB.6727.8	PB.6727.8_ORF_1	280	+	1	121	183	63	1.138	-0.366240935248561	0.00432684392302201
PB.6727.9	PB.6727.9_ORF_2	170	+	2	116	169	54	1.1524	0.623139280205161	0.627201973808489
PB.6728.1	PB.6728.1_ORF_1	685	+	3	387	500	114	0.9373	0.117526789579461	0.0662100266833169
PB.6729.3	PB.6729.3_ORF_1	386	+	3	63	314	252	1.0556	0.169200469937132	0.409813539998294
PB.6729.2	PB.6729.2_ORF_1	560	+	3	237	488	252	1.0556	0.169200469937132	0.40750798043218
PB.6729.1	PB.6729.1_ORF_1	623	+	3	300	551	252	1.0556	0.169200469937132	0.406674206384675
PB.6729.6	PB.6729.6_ORF_2	203	+	3	45	134	90	1.2348	0.432066805257807	0.5114355111725
PB.6729.5	PB.6729.5_ORF_1	734	+	3	24	665	642	1.0581	0.174158462138932	0.982331316582281
